index,leverage_cap,status,timestamp
2184,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.324525
2185,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.338670
2189,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.354047
2191,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.369638
2192,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.384871
2195,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.400318
2196,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.416503
2198,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.431443
2204,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.446948
2207,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.462798
2211,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.478058
2212,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.492867
2216,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.508457
2217,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.524180
2221,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.539100
2222,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.554819
2223,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.570077
2224,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.585452
2225,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.600902
2226,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.616486
2227,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.631693
2228,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.646544
2229,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.662599
2230,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.677536
2233,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.693457
2234,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.708736
2236,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.724266
2238,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.739236
2239,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.754012
2240,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.769226
2242,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.783429
2246,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.798423
2247,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.815252
2249,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.830526
2250,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.845723
2252,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.862119
2255,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.877250
2256,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.892344
2261,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.908697
2263,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.924802
2265,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.939260
2266,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.954826
2267,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.969949
2268,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:55.985758
2269,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.000614
2270,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.017252
2273,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.033238
2275,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.048692
2277,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.064010
2283,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.080031
2288,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.094707
2289,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.111023
2290,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.125737
2292,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.140519
2293,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.155492
2294,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.170014
2296,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.184624
2297,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.198675
2299,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.216574
2302,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.232590
2304,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.248793
2308,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.265316
2309,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.282398
2311,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.299534
2314,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.316373
2315,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.331191
2316,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.347169
2318,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.361503
2319,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.376456
2324,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.391828
2325,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.406842
2326,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.421536
2327,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.436100
2328,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.451592
2329,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.466567
2330,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.481611
2331,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.497069
2334,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.512684
2335,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.527247
2338,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.542612
2339,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.558168
2340,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.573100
2341,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.587603
2345,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.602496
2346,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.617831
2348,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.632721
2354,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.647689
2357,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.663433
2358,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.677972
2359,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.692441
2361,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.707086
2363,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.721909
2368,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.737224
2369,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.752296
2373,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.767751
2374,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.784359
2375,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.799203
2377,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.815014
2379,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.830597
2380,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.847570
2385,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.862819
2388,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.877919
2394,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.892649
2395,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.907040
2397,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.921412
2398,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.935628
2400,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.950110
2401,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.965068
2402,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.981051
2407,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:56.996143
2408,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.013216
2409,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.029917
2410,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.045426
2416,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.060435
2417,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.075140
2418,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.091186
2419,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.107069
2420,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.121881
2427,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.136707
2428,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.151808
2433,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.167168
2434,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.182151
2436,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.197777
2437,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.213394
2443,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.228279
2446,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.243473
2448,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.258598
2449,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.273807
2450,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.289335
2452,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.304496
2455,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.320213
2457,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.335776
2459,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.351027
2462,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.365779
2465,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.380187
2467,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.395530
2469,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.410904
2470,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.425919
2472,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.440641
2473,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.455294
2474,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.469737
2476,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.484009
2480,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.499090
2485,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.515210
2486,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.531432
2487,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.547040
2488,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.562263
2490,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.577152
2493,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.591734
2495,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.607474
2496,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.622767
2497,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.638851
2499,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.653919
2510,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.668913
2514,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.683658
2516,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.698084
2519,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.714105
2523,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.728375
2525,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.743038
2533,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.758802
2534,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.774095
2536,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.789188
2538,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.804587
2540,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.820598
2544,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.835725
2545,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.850312
2546,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.864826
2550,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.880135
2552,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.894733
2553,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.909963
2554,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.925117
2555,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.940324
2559,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.955369
2561,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.969585
2563,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.983843
2564,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:57.998025
2569,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.014716
2571,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.029316
2572,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.045008
2574,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.060202
2575,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.075501
2577,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.090651
2578,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.105649
2583,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.121756
2584,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.136188
2586,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.150200
2587,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.164876
2590,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.179563
2591,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.194127
2592,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.209390
2593,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.225185
2594,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.239753
2595,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.253809
2603,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.267892
2608,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.281951
2609,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.296289
2610,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.311809
2611,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.326589
2616,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.341965
2617,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.357069
2618,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.371945
2620,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.386187
2621,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.403069
2623,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.418187
2624,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.433246
2627,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.448142
2628,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.464259
2629,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.479605
2631,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.494470
2632,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.509454
2634,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.524497
2635,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.538893
2641,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.553897
2643,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.568611
2645,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.582921
2647,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.597689
2648,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.613573
2649,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.628557
2652,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.644185
2653,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.659351
2656,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.675598
2660,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.690945
2661,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.706484
2664,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.723209
2670,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.739376
2672,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.755467
2674,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.771213
2677,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.786137
2679,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.802094
2683,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.816916
2684,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.830900
2685,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.845493
2687,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.861336
2691,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.876190
2693,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.891704
2694,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.906165
2696,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.921110
2697,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.935301
2700,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.949808
2704,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.965296
2705,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.980400
2707,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:58.995599
2713,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.010910
2714,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.025517
2715,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.039686
2717,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.055933
2720,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.071510
2721,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.086948
2724,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.103946
2725,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.120074
2728,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.135037
2729,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.150304
2731,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.166727
2733,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.181557
2734,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.196639
2736,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.212360
2738,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.229189
2741,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.244421
2745,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.259653
2748,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.275442
2750,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.290357
2751,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.306002
2752,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.321819
2753,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.337068
2755,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.352897
2756,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.368326
2757,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.383033
2759,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.398769
2760,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.414072
2761,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.429579
2762,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.444718
2768,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.459699
2769,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.475121
2773,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.489824
2776,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.504634
2778,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.519609
2779,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.534393
2780,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.549479
2785,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.565611
2786,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.581502
2789,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.596951
2790,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.613054
2791,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.628505
2793,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.644131
2795,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.659519
2797,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.674666
2798,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.691591
2807,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.708470
2809,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.724748
2817,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.740035
2818,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.754890
2819,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.770497
2820,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.785826
2821,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.801456
2824,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.817348
2826,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.831893
2829,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.846631
2832,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.862619
2833,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.877559
2834,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.892851
2835,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.909413
2837,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.926764
2838,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.941606
2840,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.958510
2841,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.975065
2842,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:30:59.990834
2843,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.005835
2845,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.022846
2849,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.038153
2851,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.053945
2854,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.070888
2855,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.087185
2857,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.103160
2865,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.120665
2873,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.136286
2875,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.151162
2878,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.165933
2879,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.180956
2880,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.195664
2881,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.210853
2886,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.226008
2887,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.240775
2890,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.254696
2896,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.268959
2901,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.283941
2902,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.299805
2908,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.315287
2910,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.331014
2911,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.346674
2912,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.361215
2913,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.374894
2914,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:00.390052
